Contact ID,Contact Name,GHL Contact ID,CSV Amount,CSV Date,CSV Source,Correct Donation ID,Correct Donation Date,Correct Donation Campaign,Orphan Donation ID,Orphan Date,Orphan Campaign,Orphan Campaign ID,Action
33885,Evelyn Kurtz,VI58OjYmESBjmro29mQX,120.00,2025-04-14,New Invoice,136409,2025-04-14,946,81127,2025-04-07,None,,Delete
23845,Shabtai Rubel,34mtMFThB3luWntgq0Cc,50.00,2025-04-14,New Invoice,134514,2025-04-14,None,17250,2025-04-07,None,,Delete
26598,Estela Berry,db6rzoJvoxQeFLHcN61s,10.00,2025-04-14,New Invoice,136410,2025-04-14,946,34523,2025-04-07,None,,Delete
30467,Robert Geller,mupUi8958JHDsDKAtBm7,18.00,2025-04-14,New Invoice,134516,2025-04-14,None,59154,2025-04-07,None,,Delete
24661,Chaim Weiss,6WOuIKpgMd0ugboLZ5ZB,2.00,2025-04-14,New Invoice,136411,2025-04-14,946,22514,2025-03-09,None,,Delete
24661,Chaim Weiss,6WOuIKpgMd0ugboLZ5ZB,2.00,2025-04-14,New Invoice,136411,2025-04-14,946,100517,2025-04-07,Maos Chitim 2025,470,Delete
24661,Chaim Weiss,6WOuIKpgMd0ugboLZ5ZB,2.00,2025-04-14,New Invoice,136411,2025-04-14,946,136478,2025-03-12,New Invoice,946,Delete
29152,Simon Hecht,JLzo9RM461XWViou22JW,5.00,2025-04-14,New Invoice,134518,2025-04-14,None,50635,2025-04-07,None,,Delete
32677,Mr. & Mrs. Allen Lerman,seKpO07zhM4LHt6slNxA,5.00,2025-04-14,New Invoice,136412,2025-04-14,946,100518,2025-04-07,Maos Chitim 2025,470,Delete
32407,John e. Gilcrease,RPradLMzCPP4itfHslxz,18.00,2025-04-14,New Invoice,134521,2025-04-14,None,71250,2025-04-07,None,,Delete
34787,Arthur Tomases,XRFWfvKL7vRXCKEFeTPO,25.00,2025-04-14,New Invoice,136413,2025-04-14,946,86493,2025-04-07,None,,Delete
34787,Arthur Tomases,XRFWfvKL7vRXCKEFeTPO,25.00,2025-04-14,New Invoice,136413,2025-04-14,946,86494,2025-01-15,None,,Delete
34787,Arthur Tomases,XRFWfvKL7vRXCKEFeTPO,25.00,2025-04-14,New Invoice,136413,2025-04-14,946,101332,2025-10-05,RH25,475,Delete
34787,Arthur Tomases,XRFWfvKL7vRXCKEFeTPO,25.00,2025-04-14,New Invoice,136413,2025-04-14,946,136081,2025-10-20,New Invoice,946,Delete
25381,Ms. Lillian Gellerman,aayzp8b1bbfGLsveGxIL,1.50,2025-04-14,New Invoice,134523,2025-04-14,None,100522,2025-04-07,Maos Chitim 2025,470,Transfer campaign then delete
35065,Mitchel Bomrind,yjQmvHSJhupvbobujaZB,10.00,2025-04-14,New Invoice,134524,2025-04-14,None,88274,2025-04-07,None,,Delete
35065,Mitchel Bomrind,yjQmvHSJhupvbobujaZB,10.00,2025-04-14,New Invoice,134524,2025-04-14,None,101347,2025-10-05,RH25,475,Transfer campaign then delete
35065,Mitchel Bomrind,yjQmvHSJhupvbobujaZB,10.00,2025-04-14,New Invoice,134524,2025-04-14,None,135845,2025-12-26,CH25,855,Delete
35065,Mitchel Bomrind,yjQmvHSJhupvbobujaZB,10.00,2025-04-14,New Invoice,134524,2025-04-14,None,133066,2025-10-19,None,,Delete
27743,Mr. & Mrs. Michael Schwartz,g4gS7gqtQGXSIr4VtNal,180.00,2025-04-14,New Invoice,134528,2025-04-14,None,100526,2025-04-07,Maos Chitim 2025,470,Transfer campaign then delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,43112,2025-06-08,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,43115,2025-03-09,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,43116,2025-02-06,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,43117,2025-01-02,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,100527,2025-04-07,Maos Chitim 2025,470,Transfer campaign then delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,100612,2025-11-06,Recurring,472,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,100631,2025-10-15,Recurring,472,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,100650,2025-09-09,Recurring,472,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,100682,2025-08-07,Recurring,472,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,100690,2025-07-08,Recurring,472,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,132566,2025-12-11,Monthly,854,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,132796,2025-11-10,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,132939,2025-10-20,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,133598,2025-09-17,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,133721,2025-08-12,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,133865,2025-07-24,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,134055,2025-06-13,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,134158,2025-05-14,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-04-14,New Invoice,134529,2025-04-14,None,134818,2025-03-12,None,,Delete
39550,Avrom r. Vann,2j5axQUpzz0xyTqMy61J,50.00,2025-04-14,New Invoice,136416,2025-04-14,946,102930,2025-04-07,Maos Chitim 2025,470,Delete
27200,Ted Wachtel,eSpNX0sGBaPf9BC80M5O,1.00,2025-04-14,New Invoice,134533,2025-04-14,None,38070,2025-04-07,None,,Delete
27200,Ted Wachtel,eSpNX0sGBaPf9BC80M5O,1.00,2025-04-14,New Invoice,134533,2025-04-14,None,99949,2025-03-18,GD25,462,Transfer campaign then delete
27200,Ted Wachtel,eSpNX0sGBaPf9BC80M5O,1.00,2025-04-14,New Invoice,134533,2025-04-14,None,101302,2025-10-05,RH25,475,Delete
27200,Ted Wachtel,eSpNX0sGBaPf9BC80M5O,1.00,2025-04-14,New Invoice,134533,2025-04-14,None,133018,2025-10-20,None,,Delete
27200,Ted Wachtel,eSpNX0sGBaPf9BC80M5O,1.00,2025-04-14,New Invoice,134533,2025-04-14,None,134772,2025-03-21,None,,Delete
32322,Jerome Ehrlich,RIgLxW0KUsujytssXx8E,2.00,2025-04-14,New Invoice,134534,2025-04-14,None,70785,2025-04-07,None,,Delete
32322,Jerome Ehrlich,RIgLxW0KUsujytssXx8E,2.00,2025-04-14,New Invoice,134534,2025-04-14,None,70786,2025-01-05,None,,Delete
32322,Jerome Ehrlich,RIgLxW0KUsujytssXx8E,2.00,2025-04-14,New Invoice,134534,2025-04-14,None,101225,2025-10-15,RH25,475,Transfer campaign then delete
32322,Jerome Ehrlich,RIgLxW0KUsujytssXx8E,2.00,2025-04-14,New Invoice,134534,2025-04-14,None,132934,2025-10-20,None,,Delete
23988,Mr. & Mrs. Adam Karp,3r5D6GfWm0UOku9MQRvZ,90.00,2025-04-14,New Invoice,136417,2025-04-14,946,100533,2025-04-07,Maos Chitim 2025,470,Delete
23988,Mr. & Mrs. Adam Karp,3r5D6GfWm0UOku9MQRvZ,90.00,2025-04-14,New Invoice,136417,2025-04-14,946,101434,2025-10-01,RH25,475,Delete
23988,Mr. & Mrs. Adam Karp,3r5D6GfWm0UOku9MQRvZ,90.00,2025-04-14,New Invoice,136417,2025-04-14,946,136139,2025-10-05,New Invoice,946,Delete
28545,Howard Lasker,I4qUgWZgcZpQ1vsyXj5b,5.00,2025-04-14,New Invoice,134536,2025-04-14,None,133214,2025-10-05,None,,Delete
29617,Judith Atkins,kPHUk0TMblZAj8YuOklH,18.00,2025-04-14,New Invoice,134537,2025-04-14,None,53869,2025-04-07,None,,Delete
33020,Michael Silverman,Ta7uJbFbRatinzaYEdMD,5.00,2025-04-14,New Invoice,134538,2025-04-14,None,75155,2025-04-09,None,,Delete
26852,Chanah Kugelman,DUygS3OZFxEA3EPqJkuw,5.00,2025-04-14,New Invoice,136419,2025-04-14,946,36126,2025-04-09,None,,Delete
52921,Jeffrey Ratz,qZUxsRSnOnJGakmnrC05,5.00,2025-04-14,New Invoice,136420,2025-04-14,946,136321,2025-05-14,New Invoice,946,Delete
31788,Jacob Sabel,q5U2kDyvKcI03GL6OC39,5.00,2025-04-14,New Invoice,136421,2025-04-14,946,67318,2025-04-09,None,,Delete
25674,Isaac Gem inter,aWFtgscaxGHQvIukG5Ei,10.00,2025-04-14,New Invoice,136422,2025-04-14,946,28676,2025-04-09,None,,Delete
39423,No Name,a5mHuHSI0uiCZer5IifJ,5.00,2025-04-14,New Invoice,134546,2025-04-14,None,102946,2025-04-09,Maos Chitim 2025,470,Transfer campaign then delete
32593,Zevi Trenk,s5nqM8JOFiWQc0KlyCFd,5.00,2025-04-14,New Invoice,134547,2025-04-14,None,72523,2025-04-09,None,,Delete
32593,Zevi Trenk,s5nqM8JOFiWQc0KlyCFd,5.00,2025-04-14,New Invoice,134547,2025-04-14,None,72524,2025-01-30,None,,Delete
32593,Zevi Trenk,s5nqM8JOFiWQc0KlyCFd,5.00,2025-04-14,New Invoice,134547,2025-04-14,None,101190,2025-09-29,RH25,475,Transfer campaign then delete
32593,Zevi Trenk,s5nqM8JOFiWQc0KlyCFd,5.00,2025-04-14,New Invoice,134547,2025-04-14,None,133285,2025-10-05,None,,Delete
32593,Zevi Trenk,s5nqM8JOFiWQc0KlyCFd,5.00,2025-04-14,New Invoice,134547,2025-04-14,None,134171,2025-05-14,None,,Delete
31522,Rabbi & Mrs. Nachum Berl,PjhGp6f1XQraO7a8PYmP,1.00,2025-04-14,New Invoice,134548,2025-04-14,None,100548,2025-04-09,Maos Chitim 2025,470,Transfer campaign then delete
27221,Howard Weisman,EumzNaheFWZTT57NnCUI,20.00,2025-04-14,New Invoice,136424,2025-04-14,946,100550,2025-04-09,Maos Chitim 2025,470,Delete
32964,Elaine Goldman,T2wcmEvV95ohT80n9UOn,5.00,2025-04-14,New Invoice,136425,2025-04-14,946,74818,2025-04-09,Maos Chitim 2025,470,Delete
32964,Elaine Goldman,T2wcmEvV95ohT80n9UOn,5.00,2025-04-14,New Invoice,136425,2025-04-14,946,101195,2025-10-01,RH25,475,Delete
32964,Elaine Goldman,T2wcmEvV95ohT80n9UOn,5.00,2025-04-14,New Invoice,136425,2025-04-14,946,135936,2025-12-29,CH25,855,Delete
32964,Elaine Goldman,T2wcmEvV95ohT80n9UOn,5.00,2025-04-14,New Invoice,136425,2025-04-14,946,136155,2025-10-05,New Invoice,946,Delete
28559,Barry Iskowitz,i5xkWYRED2zkoRF8tzaL,10.00,2025-04-14,New Invoice,136426,2025-04-14,946,46831,2025-04-09,None,,Delete
28559,Barry Iskowitz,i5xkWYRED2zkoRF8tzaL,10.00,2025-04-14,New Invoice,136426,2025-04-14,946,101415,2025-10-02,RH25,475,Delete
28559,Barry Iskowitz,i5xkWYRED2zkoRF8tzaL,10.00,2025-04-14,New Invoice,136426,2025-04-14,946,136129,2025-10-17,New Invoice,946,Delete
52881,Herbert Horowitz,KX3NxeBl9CqOM7pdYUWM,36.00,2025-04-14,New Invoice,136427,2025-04-14,946,136151,2025-10-05,New Invoice,946,Delete
33417,Bernard Witkin,udcWC6oXKgvrl6gU3Mar,18.00,2025-04-14,New Invoice,136429,2025-04-14,946,77707,2025-04-09,None,,Delete
27887,Benjamin Silverberg,Gj1cLfWSfZfI1OebJyuH,36.00,2025-04-14,New Invoice,136430,2025-04-14,946,42173,2025-04-09,None,,Delete
27887,Benjamin Silverberg,Gj1cLfWSfZfI1OebJyuH,36.00,2025-04-14,New Invoice,136430,2025-04-14,946,101488,2025-10-01,RH25,475,Delete
27887,Benjamin Silverberg,Gj1cLfWSfZfI1OebJyuH,36.00,2025-04-14,New Invoice,136430,2025-04-14,946,136171,2025-10-05,New Invoice,946,Delete
30625,Tzvi Hershfang,nat9e81z2Qdjd0CtuS2g,25.00,2025-04-14,New Invoice,134556,2025-04-14,None,60262,2025-04-09,None,,Delete
30625,Tzvi Hershfang,nat9e81z2Qdjd0CtuS2g,25.00,2025-04-14,New Invoice,134556,2025-04-14,None,132669,2025-12-03,None,,Delete
33325,Mr. & Mrs. Israel Lefkovitz,tzw1bIervVdBXmtkV5x8,5.00,2025-04-14,New Invoice,136432,2025-04-14,946,100560,2025-04-09,Maos Chitim 2025,470,Delete
33325,Mr. & Mrs. Israel Lefkovitz,tzw1bIervVdBXmtkV5x8,5.00,2025-04-14,New Invoice,136432,2025-04-14,946,101374,2025-10-05,RH25,475,Delete
33325,Mr. & Mrs. Israel Lefkovitz,tzw1bIervVdBXmtkV5x8,5.00,2025-04-14,New Invoice,136432,2025-04-14,946,136097,2025-10-19,New Invoice,946,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-04-14,New Invoice,134559,2025-04-14,None,132736,2025-12-01,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-04-14,New Invoice,134559,2025-04-14,None,132847,2025-11-01,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-04-14,New Invoice,134559,2025-04-14,None,133353,2025-10-01,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-04-14,New Invoice,134559,2025-04-14,None,133652,2025-09-01,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-04-14,New Invoice,134559,2025-04-14,None,133831,2025-08-01,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-04-14,New Invoice,134559,2025-04-14,None,134047,2025-06-13,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-04-14,New Invoice,134559,2025-04-14,None,134163,2025-05-14,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-04-14,New Invoice,134559,2025-04-14,None,134801,2025-03-13,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,43726,2025-04-09,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,43727,2025-02-06,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,43728,2025-01-08,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,92056,2025-06-19,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,92221,2025-01-05,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,100672,2025-08-14,Recurring,472,Transfer campaign then delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,92090,2025-04-24,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,133674,2025-08-22,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,133993,2025-06-23,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,134238,2025-05-05,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,134271,2025-04-28,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,43726,2025-04-09,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,43727,2025-02-06,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,43728,2025-01-08,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,92056,2025-06-19,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,92221,2025-01-05,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,100672,2025-08-14,Recurring,472,Transfer campaign then delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,92090,2025-04-24,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,133674,2025-08-22,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,133993,2025-06-23,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,134238,2025-05-05,None,,Delete
28067,sharon max,GWSoEYJeQacPHT0YrXfJ,18.00,2025-04-14,New Invoice,134560,2025-04-14,None,134271,2025-04-28,None,,Delete
29106,Mr. & Mrs. Jeffrey Weber,jI80B4zZayW6xrBsCYNz,50.00,2025-04-14,New Invoice,134562,2025-04-14,None,100272,2025-05-08,Maos Chitim 2025,470,Transfer campaign then delete
29106,Mr. & Mrs. Jeffrey Weber,jI80B4zZayW6xrBsCYNz,50.00,2025-04-14,New Invoice,134562,2025-04-14,None,100561,2025-04-09,Maos Chitim 2025,470,Transfer campaign then delete
29106,Mr. & Mrs. Jeffrey Weber,jI80B4zZayW6xrBsCYNz,50.00,2025-04-14,New Invoice,134562,2025-04-14,None,132519,2025-11-11,RH25,475,Delete
29106,Mr. & Mrs. Jeffrey Weber,jI80B4zZayW6xrBsCYNz,50.00,2025-04-14,New Invoice,134562,2025-04-14,None,132778,2025-11-19,None,,Delete
29106,Mr. & Mrs. Jeffrey Weber,jI80B4zZayW6xrBsCYNz,50.00,2025-04-14,New Invoice,134562,2025-04-14,None,134182,2025-05-13,None,,Delete
25958,Mr. & Mrs. Melvin Rottenberg,BoP5Wvudu1YjqsRIrVBm,180.00,2025-04-11,New Invoice,134563,2025-04-11,None,100562,2025-04-08,Maos Chitim 2025,470,Transfer campaign then delete
26605,Saul quinn,dbmS75RFVnPxWSm0t31X,18.00,2025-04-11,New Invoice,134566,2025-04-11,None,100565,2025-04-08,Maos Chitim 2025,470,Transfer campaign then delete
24649,Dr. & Mrs. Bruce Eisenberg,6VJkw6bWshgzGNgcxILA,5.00,2025-04-11,New Invoice,136433,2025-04-11,946,100566,2025-04-08,Maos Chitim 2025,470,Delete
27370,Faye Perlow-brand,fA1a6C4bVgvC7lcyqtAm,100.00,2025-04-11,New Invoice,136435,2025-04-11,946,38985,2025-04-08,Maos Chitim 2025,470,Delete
24900,Michael Feldheim,83EvuiuZhrVWyQKp0gYt,10.00,2025-04-10,New Invoice,134573,2025-04-10,None,101260,2025-10-15,RH25,475,Transfer campaign then delete
24900,Michael Feldheim,83EvuiuZhrVWyQKp0gYt,10.00,2025-04-10,New Invoice,134573,2025-04-10,None,132979,2025-10-20,None,,Delete
23336,Mrs. Roslyn Blatt,0l8Xx53uxkWc4XvVImyj,10.00,2025-04-10,Manual Payment,134576,2025-04-10,None,135489,2025-12-24,None,,Delete
39563,E. Robert Vegh,VdQg0tqydrdn9gBo2sZF,100.00,2025-04-10,New Invoice,134577,2025-04-10,475,136193,2025-09-30,New Invoice,946,Delete
23479,Meyer Gould,18KUb2sdS0n3MFJKsSGA,18.00,2025-04-10,New Invoice,134584,2025-04-10,None,15215,2025-04-02,None,,Delete
23479,Meyer Gould,18KUb2sdS0n3MFJKsSGA,18.00,2025-04-10,New Invoice,134584,2025-04-10,None,134892,2025-02-19,None,,Delete
33969,Joseph Rosenfeld,VO59AMOkFyGQIm4XVYFD,10.00,2025-04-10,New Invoice,134585,2025-04-10,None,81551,2025-04-02,None,,Delete
33969,Joseph Rosenfeld,VO59AMOkFyGQIm4XVYFD,10.00,2025-04-10,New Invoice,134585,2025-04-10,None,135953,2025-12-29,CH25,855,Transfer campaign then delete
33969,Joseph Rosenfeld,VO59AMOkFyGQIm4XVYFD,10.00,2025-04-10,New Invoice,134585,2025-04-10,None,133377,2025-09-30,None,,Delete
28212,Mr. & Mrs. Martin Zwick,HcinrKcciQIPtntOIsMn,25.00,2025-04-10,New Invoice,134586,2025-04-10,None,100572,2025-04-02,Maos Chitim 2025,470,Transfer campaign then delete
28212,Mr. & Mrs. Martin Zwick,HcinrKcciQIPtntOIsMn,25.00,2025-04-10,New Invoice,134586,2025-04-10,None,101337,2025-10-05,RH25,475,Delete
28212,Mr. & Mrs. Martin Zwick,HcinrKcciQIPtntOIsMn,25.00,2025-04-10,New Invoice,134586,2025-04-10,None,133055,2025-10-20,None,,Delete
24514,Allan Arnold,6BGd43BoUDQqqsvjCTXX,180.00,2025-04-10,New Invoice,136437,2025-04-10,946,21540,2025-04-02,None,,Delete
24064,Gerard Schinazi,44dpGJ5sLf2dkcKBNuAL,5.00,2025-04-10,New Invoice,136438,2025-04-10,946,18769,2025-04-02,None,,Delete
23434,Harry Klaristenfeld,0YiOdrWuKDb1jlOZJj5h,50.00,2025-04-10,New Invoice,136439,2025-04-10,946,14930,2025-04-02,None,,Delete
30946,Sigmond Klein,nZ5RkqzI7JG0G99sAMON,36.00,2025-04-10,New Invoice,134591,2025-04-10,None,62040,2025-04-02,None,,Delete
33491,Mr. & Mrs. Simon Auerbacher,UId2ueCJtKVctSajIifT,500.00,2025-04-10,New Invoice,134592,2025-04-10,None,100578,2025-04-02,Maos Chitim 2025,470,Transfer campaign then delete
32019,Harold Wolf,QPWwJVzy3p3oXZIrjMwB,180.00,2025-04-10,New Invoice,136440,2025-04-10,946,68908,2025-04-02,None,,Delete
29679,Reuven Kugler,KUnuQaE3pCnwmiqxdx2X,36.00,2025-04-10,New Invoice,134594,2025-04-10,None,54265,2025-04-02,None,,Delete
25681,Marcus Pinter,axFVxo88oLaPhQ5p6OjI,25.00,2025-04-10,New Invoice,134595,2025-04-10,None,28733,2025-04-02,None,,Delete
30883,Mr. & Mrs. Abe Gruenglas,NtVQeSSXBTVkwiAJU0Qo,10.00,2025-04-10,New Invoice,136441,2025-04-10,946,100582,2025-04-02,Maos Chitim 2025,470,Delete
30837,Chaim Rosen,nQKPj9WdmnA4bx9Sfzxf,13.00,2025-04-10,New Invoice,136442,2025-04-10,946,61437,2025-04-02,None,,Delete
28439,Robert Darnowsky,hTVD1HRiPJEW1NBIPV8S,5.00,2025-04-10,New Invoice,134599,2025-04-10,None,46193,2025-04-02,None,,Delete
27185,Sheldon Geller,EqZYQiZ20HdqDAzbvgDb,36.00,2025-04-10,New Invoice,134600,2025-04-10,None,38001,2025-04-02,None,,Delete
27185,Sheldon Geller,EqZYQiZ20HdqDAzbvgDb,36.00,2025-04-10,New Invoice,134600,2025-04-10,None,135955,2025-12-29,CH25,855,Transfer campaign then delete
27242,Abraham Moses,EVZlO6hN6lEQhJZdrsn7,6.00,2025-04-10,New Invoice,136444,2025-04-10,946,38354,2025-04-02,None,,Delete
31281,Murray Rosenbaum,ovMlOalpJjiTo6PX87tL,100.00,2025-04-10,New Invoice,134603,2025-04-10,None,64159,2025-04-02,None,,Delete
31281,Murray Rosenbaum,ovMlOalpJjiTo6PX87tL,100.00,2025-04-10,New Invoice,134603,2025-04-10,None,101360,2025-10-05,RH25,475,Transfer campaign then delete
31281,Murray Rosenbaum,ovMlOalpJjiTo6PX87tL,100.00,2025-04-10,New Invoice,134603,2025-04-10,None,133079,2025-10-19,None,,Delete
31176,Sheldon Ellish,oMHc0iWlfyhS4jUHFqF8,30.00,2025-04-10,New Invoice,134604,2025-04-10,None,63535,2025-04-02,None,,Delete
24490,Israel Schupper,65E16bNE9QMd8bmOpHNa,72.00,2025-04-10,New Invoice,136445,2025-04-10,946,21259,2025-04-02,None,,Delete
39424,Solomon Stern,mydwPSoR4e1KTuQSM84c,18.00,2025-04-10,New Invoice,134607,2025-04-10,None,102993,2025-04-02,Maos Chitim 2025,470,Transfer campaign then delete
26993,Mr. & Mrs. Samuel Berger,eBJCetghPQH56N5iOqyK,10.00,2025-04-10,New Invoice,134608,2025-04-10,None,100594,2025-04-02,Maos Chitim 2025,470,Transfer campaign then delete
26993,Mr. & Mrs. Samuel Berger,eBJCetghPQH56N5iOqyK,10.00,2025-04-10,New Invoice,134608,2025-04-10,None,133389,2025-09-30,None,,Delete
23799,Barry Geller,2umy7cmwWN8ESuDD7S4p,1.00,2025-04-10,New Invoice,136447,2025-04-10,946,17018,2025-04-02,None,,Delete
23799,Barry Geller,2umy7cmwWN8ESuDD7S4p,1.00,2025-04-10,New Invoice,136447,2025-04-10,946,17019,2025-01-08,None,,Delete
26589,Esther Lebovits,dAKwwgB2BH22h5dU6Qhk,36.00,2025-04-10,New Invoice,134611,2025-04-10,None,34493,2025-04-02,None,,Delete
29708,Jeanne Warman,KwWCMQiLZCpoi4noWQ7q,50.00,2025-04-10,New Invoice,134612,2025-04-10,None,54442,2025-04-02,None,,Delete
29708,Jeanne Warman,KwWCMQiLZCpoi4noWQ7q,50.00,2025-04-10,New Invoice,134612,2025-04-10,None,101519,2025-09-28,RH25,475,Transfer campaign then delete
29708,Jeanne Warman,KwWCMQiLZCpoi4noWQ7q,50.00,2025-04-10,New Invoice,134612,2025-04-10,None,133364,2025-10-01,None,,Delete
31230,Ms. Shaindy Weiss,OqQEbt4ztujc7nCDFFND,18.00,2025-04-10,New Invoice,134614,2025-04-10,None,100601,2025-04-02,Maos Chitim 2025,470,Transfer campaign then delete
31301,Lewis Genuth,OwS6CRldhnhko1vfImvy,36.00,2025-04-10,New Invoice,134615,2025-04-10,None,64494,2025-04-20,None,,Delete
31301,Lewis Genuth,OwS6CRldhnhko1vfImvy,36.00,2025-04-10,New Invoice,134615,2025-04-10,None,64495,2025-04-02,None,,Delete
31301,Lewis Genuth,OwS6CRldhnhko1vfImvy,36.00,2025-04-10,New Invoice,134615,2025-04-10,None,135933,2025-12-29,CH25,855,Transfer campaign then delete
31301,Lewis Genuth,OwS6CRldhnhko1vfImvy,36.00,2025-04-10,New Invoice,134615,2025-04-10,None,101494,2025-09-28,RH25,475,Delete
31301,Lewis Genuth,OwS6CRldhnhko1vfImvy,36.00,2025-04-10,New Invoice,134615,2025-04-10,None,133331,2025-10-01,None,,Delete
