db_id,contact_id,amount,payment_date,campaign_id,category_id,payment_method,notes
164965,71694,20.00,2006-02-09,1082,77,Cash,Donation | Imported from RE | constituentId: 6245
184912,75401,62.50,2013-12-06,,85,CreditCard,PledgePayment | Imported from RE | constituentId: 15450
184913,68817,100.00,1997-11-02,,81,Cash,Donation | Imported from RE | constituentId: 1925
184914,68817,150.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 1925
184915,68817,300.00,1997-11-02,,91,Cash,Donation | Imported from RE | constituentId: 1925
184916,68817,15.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 1925
184917,68817,250.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 1925
184918,68817,105.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 1925
184919,68817,200.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 1925
184920,68817,10.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 1925
184921,68831,10.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5399
184922,68837,58.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3006
184923,68837,50.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3006
184924,68837,90.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3006
184925,68837,20.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3006
184926,68837,100.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3006
184927,68837,25.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 3006
184928,68837,200.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3006
184929,68837,35.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 3006
184930,68837,45.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 3006
184931,68840,50.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3007
184932,68840,10.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 3007
184933,68844,10.00,1997-11-02,,96,Cash,Donation | Imported from RE | constituentId: 5566
184934,68863,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2821
184935,68863,15.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2821
184936,68863,20.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2821
184937,68863,25.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 2821
184938,68871,15.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 5113
184939,68892,250.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 12759
184940,68892,100.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 12759
184941,68892,175.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 12759
184942,68893,175.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 6509
184943,68893,200.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 6509
184944,68897,10.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 2657
184945,68898,10.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4629
184946,68899,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2822
184947,68949,30.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 3008
184948,68949,15.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 3008
184949,68949,52.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 3008
184950,68949,280.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 3008
184951,68949,25.00,1997-11-02,,76,Cash,Donation | Imported from RE | constituentId: 3008
184952,68949,20.05,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 3008
184953,68949,11.80,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 3008
184954,68949,20.00,1997-11-02,,76,Cash,Donation | Imported from RE | constituentId: 3008
184955,68950,215.00,1997-11-02,,109,Cash,Donation | Imported from RE | constituentId: 6496
184956,68951,100.00,1997-11-02,,109,Cash,Donation | Imported from RE | constituentId: 4704
184957,68955,55.00,2015-03-17,,150,CreditCard,Donation | Imported from RE | constituentId: 14601
184958,68955,130.00,2018-04-16,,182,CreditCard,Donation | Imported from RE | constituentId: 14601
184959,68968,10.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5899
184960,68969,25.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 2482
184961,68974,1.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4304
184962,68975,50.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 5675
184963,68980,60.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 6053
184964,68984,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2971
184965,68985,75.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 5724
184966,68986,150.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 4631
184967,68988,105.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 4632
184968,68988,25.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 4632
184969,68988,35.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4632
184970,68988,40.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4632
184971,68988,200.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 4632
184972,68988,45.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4632
184973,68992,125.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3993
184974,68992,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3993
184975,68992,150.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3993
184976,68992,500.00,1997-11-02,,91,Cash,Donation | Imported from RE | constituentId: 3993
184977,68992,25.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 3993
184978,68992,350.00,1997-11-02,,91,Cash,Donation | Imported from RE | constituentId: 3993
184979,68991,200.00,1997-11-02,,91,Cash,Donation | Imported from RE | constituentId: 4651
184980,68991,300.00,1997-11-02,,94,Cash,Donation | Imported from RE | constituentId: 4651
184981,68992,60.00,1997-11-02,,94,Cash,Donation | Imported from RE | constituentId: 3993
184982,68992,180.00,1997-11-02,,94,Cash,Donation | Imported from RE | constituentId: 3993
184983,68992,110.00,1997-11-02,,96,Cash,Donation | Imported from RE | constituentId: 3993
184984,68991,150.00,1997-11-02,,96,Cash,Donation | Imported from RE | constituentId: 4651
184985,68991,50.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 4651
184986,68992,80.00,1997-11-02,,91,Cash,Donation | Imported from RE | constituentId: 3993
184987,68991,100.00,1997-11-26,,80,Cash,Donation | Imported from RE | constituentId: 4651
184988,68992,200.00,1997-12-15,,85,Cash,Donation | Imported from RE | constituentId: 3993
184989,68992,50.00,1997-12-15,,84,Cash,Donation | Imported from RE | constituentId: 3993
184990,68993,175.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 5166
184991,69015,5.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 4653
184992,69015,10.00,1997-11-02,,82,Cash,Donation | Imported from RE | constituentId: 4653
184993,69015,25.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4653
184994,69015,20.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4653
184995,69062,5.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3547
184996,69055,50.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 1943
184997,69107,200.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 4655
184998,69107,300.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 4655
184999,69155,25.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4657
185000,69155,20.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 4657
185001,69155,35.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4657
185002,69155,90.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4657
185003,69163,250.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 5197
185004,69163,125.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 5197
185005,69163,200.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 5197
185006,69171,10.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 3143
185007,69200,10.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 4975
185008,69205,25.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4659
185009,69205,164.00,1997-11-02,,109,Cash,Donation | Imported from RE | constituentId: 4659
185010,69205,10.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 4659
185011,69241,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2826
185012,69246,250.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 5107
185013,69246,100.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 5107
185014,69247,1190.00,2023-03-06,,160,CreditCard,Donation | Imported from RE | constituentId: 46339
185015,69247,6.65,2023-03-06,,160,CreditCard,Donation | Imported from RE | constituentId: 46339
185016,69292,10.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 1959
185017,69276,10.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 4660
185018,69365,5.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4662
185019,69292,15.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 1959
185020,69377,225.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3010
185021,69377,175.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3010
185022,69377,100.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 3010
185023,69377,125.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3010
185024,69377,250.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3010
185025,69378,10.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 4664
185026,69381,150.00,1997-11-02,,109,Cash,Donation | Imported from RE | constituentId: 4705
185027,69396,10.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5325
185028,69404,25.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2974
185029,69404,30.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2974
185030,69405,10.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 5657
185031,69462,10.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 2216
185032,69469,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3903
185033,69469,5.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 3903
185034,69412,5.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 3901
185035,69440,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3937
185036,69445,20.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4560
185037,69418,1.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4673
185038,69470,10.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 5614
185039,69470,25.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 5614
185040,69478,25.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 6198
185041,69486,25.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 2658
185042,69500,25.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 6283
185043,69520,100.00,1997-11-02,,89,Cash,Donation | Imported from RE | constituentId: 4676
185044,69521,100.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 201
185045,69521,50.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 201
185046,69523,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3221
185047,69523,20.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 3221
185048,69523,30.00,1997-11-02,,94,Cash,Donation | Imported from RE | constituentId: 3221
185049,69523,50.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 3221
185050,69527,25.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 3446
185051,69527,35.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 3446
185052,69527,40.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 3446
185053,69535,100.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 4678
185054,69535,50.00,1997-11-02,,87,Cash,Donation | Imported from RE | constituentId: 4678
185055,69540,100.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3012
185056,69541,50.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3011
185057,69541,120.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3011
185058,69541,150.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3011
185059,69541,225.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3011
185060,69541,70.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 3011
185061,69541,25.00,1997-11-02,,76,Cash,Donation | Imported from RE | constituentId: 3011
185062,69541,55.00,1997-11-02,,80,Cash,Donation | Imported from RE | constituentId: 3011
185063,69541,75.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 3011
185064,69541,10.00,1997-11-02,,76,Cash,Donation | Imported from RE | constituentId: 3011
185065,69541,40.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 3011
185066,69549,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2976
185067,69549,15.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2976
185068,69558,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 3905
185069,69561,20.00,2014-01-02,,163,Cash,Donation | Imported from RE | constituentId: 15181
185070,69573,10.00,1997-11-02,,81,Cash,Donation | Imported from RE | constituentId: 4684
185071,69573,35.00,1997-11-02,,85,Cash,Donation | Imported from RE | constituentId: 4684
185072,69595,25.00,1997-11-02,,81,Cash,Donation | Imported from RE | constituentId: 4921
185073,69599,1050.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 5227
185074,69600,25.00,1997-11-02,,109,Cash,Donation | Imported from RE | constituentId: 5524
185075,69626,20.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 1979
185076,69626,10.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 1979
185077,69644,50.00,1997-11-02,,75,Cash,Donation | Imported from RE | constituentId: 5028
185078,69648,250.00,1997-11-02,,109,Cash,Donation | Imported from RE | constituentId: 4688
185079,69648,200.00,1997-11-02,,109,Cash,Donation | Imported from RE | constituentId: 4688
185080,69648,125.00,1997-11-02,,109,Cash,Donation | Imported from RE | constituentId: 4688
185081,69648,150.00,1997-11-02,,109,Cash,Donation | Imported from RE | constituentId: 4688
185082,69648,25.00,1997-11-02,,109,Cash,Donation | Imported from RE | constituentId: 4688
185083,69648,175.00,1997-11-02,,109,Cash,Donation | Imported from RE | constituentId: 4688
185084,69651,25.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 6010
185085,69674,10.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 1985
185086,69673,10.00,1997-11-02,,81,Cash,Donation | Imported from RE | constituentId: 4918
185087,69683,50.00,1997-11-02,,81,Cash,Donation | Imported from RE | constituentId: 4920
185088,69686,25.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 2978
185089,69686,100.00,2014-03-21,,150,Cash,Donation | Imported from RE | constituentId: 2978
185090,69701,150.00,1997-11-02,,88,Cash,Donation | Imported from RE | constituentId: 5152
185091,69752,25.00,1997-11-02,,74,Cash,Donation | Imported from RE | constituentId: 4564
185092,69752,15.00,1997-11-02,,77,Cash,Donation | Imported from RE | constituentId: 4564
185093,75401,62.50,2014-01-06,,85,CreditCard,PledgePayment | Imported from RE | constituentId: 15450
185094,69757,175.00,1997-11-02,,108,Cash,Donation | Imported from RE | constituentId: 2390
